code,company,name,gender,age,userCode,trip_count,avg_flight_price,avg_distance,avg_travel_time,avg_hotel_spend,avg_stay_days,flightType,agency
670,Wonka Company,Patrick Obrien,none,32,,,,,,,,,
671,Wonka Company,Pedro Woodbury,male,65,671.0,82.0,856.6660975609756,464.3192682926829,1.2060975609756097,569.530731707317,2.5121951219512195,economic,CloudFy
672,Wonka Company,Patricia Mcdonald,female,45,672.0,28.0,861.9910714285714,449.1928571428571,1.1657142857142857,583.4078571428571,2.357142857142857,premium,CloudFy
673,Wonka Company,Jennifer Robles,none,41,673.0,78.0,843.5105128205129,412.7674358974359,1.0728205128205128,593.8405128205128,2.5384615384615383,firstClass,Rainbow
674,Wonka Company,Jacqueline Thornton,none,64,674.0,90.0,898.7456666666667,463.18822222222224,1.2033333333333334,581.4902222222222,2.4444444444444446,firstClass,Rainbow
675,Wonka Company,Carol Cobb,female,39,675.0,46.0,852.9597826086957,455.2908695652174,1.1821739130434783,623.9334782608695,2.5652173913043477,firstClass,CloudFy
676,Wonka Company,Mary Burkett,female,22,676.0,50.0,857.557,402.414,1.0452,600.4892,2.84,firstClass,Rainbow
677,Wonka Company,Bernard Park,male,48,677.0,96.0,822.2600000000001,434.1177083333334,1.1275,513.5079166666667,2.4166666666666665,economic,Rainbow
678,Wonka Company,Ted Gowins,none,32,678.0,108.0,853.2728703703704,441.72462962962965,1.1475925925925925,539.8085185185186,2.685185185185185,firstClass,Rainbow
679,Wonka Company,Tim Ransom,male,47,679.0,18.0,921.8555555555556,447.39222222222224,1.1622222222222223,630.701111111111,2.5555555555555554,firstClass,CloudFy
680,Wonka Company,Bret Dowell,none,52,680.0,76.0,805.2511842105263,402.9268421052632,1.046842105263158,487.6107894736842,2.3947368421052633,firstClass,Rainbow
681,Wonka Company,Myrtle Churchill,female,51,681.0,2.0,700.495,250.68,0.65,241.56,4.0,premium,CloudFy
682,Wonka Company,Margaret Stewart,none,56,682.0,6.0,531.8666666666667,203.49,0.53,371.53999999999996,1.6666666666666667,economic,Rainbow
683,Wonka Company,Loma Walker,female,25,683.0,102.0,840.3816666666665,463.1592156862745,1.2031372549019608,618.9427450980393,2.5686274509803924,economic,Rainbow
684,Wonka Company,Robert Mitchell,male,49,684.0,108.0,868.2851851851852,420.54925925925926,1.092962962962963,577.6325925925926,2.7222222222222223,firstClass,Rainbow
685,Wonka Company,Michael Shields,male,33,685.0,58.0,932.7708620689655,462.75586206896554,1.2020689655172414,517.6279310344827,2.5172413793103448,firstClass,CloudFy
686,Wonka Company,Joyce Seifert,female,56,686.0,50.0,990.3278,493.13919999999996,1.2812000000000001,456.74839999999995,2.28,firstClass,CloudFy
687,Wonka Company,Lora Perez,female,23,687.0,30.0,833.5229999999999,479.166,1.2433333333333332,680.7266666666667,2.466666666666667,economic,CloudFy
688,Wonka Company,John Orr,male,27,688.0,50.0,962.8396,426.69559999999996,1.1084,482.908,2.24,firstClass,Rainbow
689,Wonka Company,William Caravella,none,50,689.0,48.0,815.8229166666666,419.34999999999997,1.0895833333333333,576.20875,2.75,firstClass,Rainbow
690,Wonka Company,William Glancy,male,64,690.0,96.0,921.1773958333333,440.33270833333336,1.1435416666666667,533.6233333333333,2.3541666666666665,firstClass,CloudFy
691,Wonka Company,Rhonda Hauck,female,25,691.0,26.0,902.9976923076922,427.15923076923076,1.1092307692307692,525.9284615384615,2.3076923076923075,firstClass,CloudFy
692,Wonka Company,Mike Grimmett,male,50,692.0,2.0,903.815,555.74,1.44,312.83,1.0,premium,Rainbow
693,Wonka Company,Pauline Huff,female,59,693.0,108.0,883.9449999999999,445.78962962962964,1.157962962962963,480.3855555555555,2.3703703703703702,firstClass,Rainbow
694,Wonka Company,Jolene Ser,none,22,694.0,40.0,988.54375,505.895,1.314,610.6560000000001,2.5,firstClass,CloudFy
695,Wonka Company,Clement Johnson,male,59,695.0,48.0,976.34875,500.84,1.3008333333333333,448.7379166666667,2.0,firstClass,CloudFy
696,Wonka Company,Michael Nutt,male,21,696.0,98.0,856.8467346938775,441.93510204081633,1.1481632653061224,500.23734693877554,2.4285714285714284,firstClass,Rainbow
697,Wonka Company,Donald Clairmont,male,62,697.0,14.0,915.4007142857143,410.3157142857143,1.0657142857142856,627.5185714285715,3.2857142857142856,firstClass,Rainbow
698,Wonka Company,Susan Anderson,female,51,698.0,40.0,832.62375,472.9255,1.228,580.8645,2.6,economic,CloudFy
699,Wonka Company,Kevin Lamb,male,43,699.0,28.0,634.5407142857142,351.79285714285714,0.9142857142857144,621.4285714285714,2.857142857142857,economic,CloudFy
700,Wonka Company,John Mcvey,male,28,700.0,44.0,683.4338636363636,359.59272727272725,0.9345454545454545,602.5618181818182,2.6363636363636362,economic,Rainbow
701,Wonka Company,Evelyn Murawski,female,41,701.0,54.0,884.5090740740741,462.48962962962963,1.201111111111111,487.10037037037034,2.3333333333333335,firstClass,CloudFy
702,Wonka Company,Joseph Clymer,male,38,702.0,76.0,937.756052631579,455.0728947368421,1.181842105263158,548.6673684210526,2.5789473684210527,firstClass,Rainbow
703,Wonka Company,Lori Kelly,none,26,703.0,54.0,853.7114814814814,449.1370370370371,1.167037037037037,620.6433333333333,2.4444444444444446,premium,Rainbow
704,Wonka Company,Kevin Chiang,male,52,704.0,6.0,861.6783333333333,510.17333333333335,1.3266666666666667,840.5866666666667,3.0,premium,Rainbow
705,Wonka Company,Shirley Smith,female,32,705.0,98.0,884.4311224489796,459.37632653061223,1.1938775510204083,543.3385714285714,2.489795918367347,firstClass,Rainbow
706,Wonka Company,Portia Applebaum,none,64,706.0,50.0,891.7725999999999,447.414,1.162,485.3656,2.04,firstClass,CloudFy
707,Wonka Company,Arthur Hendrix,male,37,707.0,84.0,795.0494047619047,423.7578571428572,1.100952380952381,548.325,2.5,economic,Rainbow
708,Wonka Company,Gary Heard,male,53,708.0,74.0,844.569054054054,464.9402702702703,1.2075675675675677,638.8432432432433,2.5675675675675675,firstClass,CloudFy
709,Wonka Company,Rosemarie Bryan,none,52,709.0,32.0,821.859375,428.84875,1.114375,402.255625,2.1875,economic,CloudFy
710,Wonka Company,Cynthia Mekee,female,31,710.0,106.0,912.7171698113208,446.8554716981132,1.160754716981132,633.7364150943396,2.641509433962264,firstClass,CloudFy
711,Wonka Company,Esther Odonnell,female,32,711.0,70.0,906.8539999999999,470.6645714285715,1.2231428571428573,557.9654285714286,2.4571428571428573,firstClass,Rainbow
712,Wonka Company,Kristin Davis,female,45,712.0,58.0,843.9608620689654,400.14344827586206,1.04,470.548275862069,2.5172413793103448,premium,Rainbow
713,Wonka Company,Harvey Craig,male,42,713.0,52.0,945.0303846153846,545.4742307692308,1.4153846153846152,642.6273076923078,2.6923076923076925,economic,Rainbow
714,Wonka Company,Amanda Linsky,none,40,714.0,102.0,878.1136274509804,465.0864705882353,1.2084313725490197,598.8778431372549,2.5294117647058822,firstClass,CloudFy
715,Wonka Company,Martha Smith,female,27,715.0,98.0,929.5461224489796,521.3118367346939,1.3534693877551023,581.8787755102042,2.4693877551020407,firstClass,Rainbow
716,Wonka Company,Charles Mullins,male,46,716.0,64.0,760.43984375,421.5684375,1.095,508.265,2.53125,economic,CloudFy
717,Wonka Company,Mary Kelly,female,41,717.0,46.0,970.6252173913044,491.5304347826087,1.2765217391304347,546.2986956521738,2.4347826086956523,firstClass,CloudFy
718,Wonka Company,Brooke Gilbert,female,57,718.0,82.0,859.2379268292682,431.48682926829264,1.1209756097560977,469.6553658536585,2.341463414634146,firstClass,Rainbow
719,Wonka Company,Cory Ruiz,male,64,719.0,60.0,902.2763333333334,483.81666666666666,1.2563333333333333,550.3639999999999,2.6,firstClass,Rainbow
720,Wonka Company,Tina Heath,none,29,,,,,,,,,
721,Wonka Company,Gregory Huntington,male,41,721.0,32.0,918.800625,450.081875,1.16875,548.0825,2.75,firstClass,CloudFy
722,Wonka Company,Joan Bottoni,none,34,722.0,56.0,872.4848214285714,410.3557142857143,1.0657142857142856,585.6646428571429,2.5357142857142856,firstClass,Rainbow
723,Wonka Company,Charles Morgan,male,34,723.0,58.0,1030.471724137931,477.51000000000005,1.2410344827586208,542.0306896551724,2.2413793103448274,firstClass,Rainbow
724,Wonka Company,Elizabeth Gastelum,female,34,724.0,62.0,907.4746774193549,493.3283870967742,1.2816129032258066,488.8454838709677,2.5161290322580645,premium,Rainbow
725,Wonka Company,David Wright,none,21,725.0,40.0,711.21025,418.1325,1.0870000000000002,526.071,2.3,economic,Rainbow
726,Wonka Company,David Bowers,male,34,726.0,50.0,875.6982,427.714,1.1112,558.854,2.64,firstClass,Rainbow
727,Wonka Company,Jeffrey Collazo,male,25,727.0,122.0,850.7395081967213,450.2159016393443,1.1695081967213115,504.6718032786885,2.2295081967213113,firstClass,Rainbow
728,Wonka Company,Rebecca Kim,none,40,728.0,16.0,883.3325,412.9425,1.07375,484.15250000000003,2.5,premium,CloudFy
729,Wonka Company,Hattie Martin,female,55,729.0,48.0,879.6660416666667,512.0404166666666,1.3308333333333333,504.8233333333333,2.4166666666666665,economic,Rainbow
730,Wonka Company,Lori Gonzalez,female,32,730.0,72.0,881.2001388888889,444.64222222222224,1.155,572.3288888888889,2.5555555555555554,firstClass,Rainbow
731,Wonka Company,Linda Goodson,female,51,731.0,86.0,837.5056976744187,426.6258139534884,1.1086046511627907,496.88674418604654,2.4651162790697674,premium,CloudFy
732,Wonka Company,Vickie Nave,female,42,732.0,42.0,955.4749999999999,492.03476190476187,1.2776190476190477,669.8914285714285,2.9047619047619047,firstClass,Rainbow
733,Wonka Company,Jesus Victor,none,30,733.0,36.0,790.7255555555555,393.1016666666667,1.021111111111111,538.6344444444444,2.4444444444444446,premium,CloudFy
734,Wonka Company,Ronald Pierson,male,34,734.0,2.0,671.4849999999999,486.52,1.26,1251.32,4.0,economic,CloudFy
735,Wonka Company,William Mckay,male,36,735.0,56.0,823.4803571428572,441.64035714285717,1.1475000000000002,551.4710714285715,2.607142857142857,economic,CloudFy
736,Wonka Company,Shawn Hacker,female,57,736.0,50.0,828.4177999999999,434.64279999999997,1.1296000000000002,523.6236,2.52,premium,CloudFy
737,Wonka Company,Paula Fleming,none,32,737.0,92.0,861.476304347826,459.2378260869565,1.1928260869565217,612.1358695652174,2.5,economic,Rainbow
738,Wonka Company,Luciano Harris,male,58,738.0,54.0,951.8059259259259,475.4914814814815,1.2359259259259259,516.0951851851852,2.7037037037037037,firstClass,CloudFy
739,Wonka Company,Adrianne Pierre,female,53,739.0,58.0,831.9029310344828,432.40999999999997,1.123448275862069,629.2927586206896,2.4827586206896552,premium,Rainbow
740,Wonka Company,Milton Stanley,male,50,740.0,28.0,915.4396428571429,433.7642857142857,1.1264285714285713,454.0592857142857,2.2142857142857144,firstClass,Rainbow
741,Wonka Company,Brian Trujillo,none,65,741.0,44.0,937.9556818181819,465.8540909090909,1.2104545454545454,538.1122727272727,2.5454545454545454,firstClass,CloudFy
742,Wonka Company,Anna Willis,female,22,742.0,94.0,863.9571276595744,431.2502127659575,1.1202127659574468,536.2391489361702,2.5531914893617023,firstClass,Rainbow
743,Wonka Company,Mckenzie Dougherty,female,60,743.0,74.0,842.2216216216217,420.2102702702703,1.0918918918918918,545.7337837837838,2.4594594594594597,firstClass,CloudFy
744,Wonka Company,Carmen Delisi,male,26,744.0,98.0,894.6480612244898,483.3983673469388,1.2557142857142858,597.2016326530612,2.5918367346938775,firstClass,Rainbow
745,Wonka Company,Elizabeth Hewitt,female,53,745.0,74.0,835.4686486486487,463.85621621621624,1.2054054054054055,557.6683783783784,2.4594594594594597,economic,CloudFy
746,Wonka Company,Maurice Miles,none,34,746.0,94.0,876.0514893617021,445.35297872340425,1.156808510638298,527.7334042553192,2.2127659574468086,firstClass,CloudFy
747,Wonka Company,Ruth Bennett,female,51,747.0,106.0,924.8162264150944,459.3820754716981,1.1928301886792452,538.9318867924528,2.4339622641509435,firstClass,CloudFy
748,Wonka Company,Bradley Rhodes,male,47,748.0,46.0,870.805652173913,418.3282608695652,1.086521739130435,582.9978260869565,2.6956521739130435,firstClass,Rainbow
749,Wonka Company,Ernest Reyes,male,55,749.0,30.0,1097.502,577.198,1.5,560.9633333333334,2.533333333333333,firstClass,CloudFy
750,Wonka Company,Kathleen Tsang,female,41,750.0,34.0,856.8452941176471,449.1858823529412,1.1676470588235295,440.11,2.411764705882353,firstClass,Rainbow
751,Wonka Company,Nancy Moradian,none,55,751.0,64.0,845.90703125,399.4028125,1.0378125,504.145625,2.28125,firstClass,Rainbow
752,Wonka Company,James Pizarro,male,64,752.0,112.0,861.8879464285714,455.0103571428572,1.1817857142857144,475.6333928571429,2.3392857142857144,firstClass,CloudFy
753,Wonka Company,Eric Capps,male,51,753.0,16.0,864.245625,480.2425,1.2475,489.08,2.125,economic,Rainbow
754,Wonka Company,Barry Smithers,male,49,754.0,42.0,818.565,438.7314285714286,1.1400000000000001,448.35571428571427,2.238095238095238,economic,CloudFy
755,Wonka Company,Kelly Lafave,none,58,755.0,92.0,879.5347826086957,435.1152173913043,1.1304347826086956,572.5313043478261,2.630434782608696,firstClass,CloudFy
756,Wonka Company,Connie Stokes,female,27,756.0,92.0,879.9955434782609,457.9354347826087,1.1895652173913043,577.4399999999999,2.630434782608696,firstClass,Rainbow
757,Wonka Company,Muriel Booth,female,38,757.0,120.0,930.9425,451.9053333333333,1.1736666666666666,580.6318333333334,2.5166666666666666,firstClass,Rainbow
758,Wonka Company,William Garcia,male,64,758.0,50.0,925.3996,478.968,1.2448000000000001,489.1728,2.24,firstClass,CloudFy
759,Wonka Company,Robert Schrader,male,27,759.0,18.0,798.5422222222222,367.1633333333333,0.9544444444444444,417.12,2.0,firstClass,CloudFy
760,Wonka Company,Andrew Stoddard,male,44,760.0,88.0,891.9688636363636,458.75363636363636,1.1918181818181817,497.62613636363636,2.590909090909091,firstClass,CloudFy
761,Wonka Company,Ralph Paquin,male,31,761.0,62.0,745.0998387096774,392.48870967741937,1.0203225806451612,482.76419354838714,2.2903225806451615,economic,CloudFy
762,Wonka Company,Viola Munoz,female,35,762.0,26.0,838.6523076923077,426.6984615384615,1.1084615384615384,503.3115384615385,2.4615384615384617,firstClass,CloudFy
763,Wonka Company,Kenneth Farnsworth,none,33,763.0,92.0,894.1889130434784,459.3867391304348,1.1932608695652174,533.63,2.369565217391304,firstClass,CloudFy
764,Wonka Company,Jacqueline Pratt,none,54,764.0,16.0,724.191875,515.6825,1.34,560.415,2.25,economic,Rainbow
765,Wonka Company,Nancy Fanno,female,40,765.0,74.0,910.2775675675675,496.2881081081081,1.29,593.4799999999999,2.5945945945945947,firstClass,Rainbow
766,Wonka Company,Anthony Young,male,30,766.0,110.0,821.0221818181818,412.5149090909091,1.0712727272727274,520.8812727272727,2.5454545454545454,firstClass,Rainbow
767,Wonka Company,Keely Rice,female,25,767.0,12.0,660.2066666666667,249.41333333333333,0.6483333333333333,431.11833333333334,3.1666666666666665,firstClass,Rainbow
768,Wonka Company,Antonio Sanchez,none,64,768.0,14.0,799.9792857142858,449.34142857142854,1.167142857142857,561.9028571428572,2.5714285714285716,economic,CloudFy
769,Wonka Company,Susan Lacy,female,50,769.0,20.0,891.784,480.58000000000004,1.248,639.2909999999999,3.1,economic,CloudFy
770,Wonka Company,Bobbie Murray,female,51,770.0,34.0,863.040294117647,507.90705882352944,1.3188235294117647,531.9111764705882,2.2941176470588234,economic,Rainbow
771,Wonka Company,Leslie Viviani,none,53,771.0,28.0,898.9260714285714,402.27500000000003,1.0450000000000002,594.1892857142857,2.7142857142857144,firstClass,Rainbow
772,Wonka Company,Tracy Anderson,none,41,772.0,92.0,838.1864130434782,423.43717391304347,1.0993478260869565,501.08826086956526,2.3260869565217392,firstClass,Rainbow
773,Wonka Company,Edna Clyne,female,56,773.0,70.0,858.2151428571428,451.09,1.1714285714285715,461.0702857142857,2.3714285714285714,premium,Rainbow
774,Wonka Company,Micheal Blakely,male,43,774.0,8.0,990.13625,398.505,1.035,386.415,1.75,firstClass,CloudFy
775,Wonka Company,Frances Bass,female,27,775.0,94.0,1001.358829787234,535.8717021276595,1.3919148936170214,586.4140425531915,2.574468085106383,firstClass,CloudFy
776,Wonka Company,Sharon Fontenot,female,48,776.0,88.0,866.8170454545453,437.7834090909091,1.1370454545454545,564.6261363636363,2.6136363636363638,firstClass,CloudFy
777,Wonka Company,Peter Arias,none,42,777.0,26.0,866.2926923076923,546.2346153846154,1.4184615384615387,600.4915384615385,2.6153846153846154,economic,CloudFy
778,Wonka Company,Angela Davis,none,42,778.0,14.0,938.85,518.0685714285714,1.3471428571428572,402.04857142857145,1.8571428571428572,firstClass,CloudFy
779,Wonka Company,Matthew Freeman,none,45,779.0,102.0,850.8595098039216,422.62470588235294,1.098235294117647,518.7174509803922,2.3529411764705883,premium,CloudFy
780,Wonka Company,Ashley Moon,female,40,780.0,56.0,881.4166071428572,439.54607142857145,1.1414285714285715,526.4260714285714,2.357142857142857,firstClass,CloudFy
781,Wonka Company,James Sanchez,male,30,781.0,50.0,988.5928,517.8164,1.344,665.8675999999999,2.68,firstClass,CloudFy
782,Wonka Company,Carolyn Nielsen,none,63,782.0,70.0,907.5591428571429,451.85371428571426,1.1731428571428573,598.9008571428571,2.4285714285714284,firstClass,CloudFy
783,Wonka Company,Kelly Ross,none,44,783.0,86.0,928.9997674418604,471.73093023255814,1.225813953488372,496.10534883720925,2.441860465116279,firstClass,CloudFy
784,Wonka Company,William Biffle,none,40,784.0,24.0,884.52625,421.2808333333333,1.0941666666666667,474.2075,2.3333333333333335,firstClass,Rainbow
785,Wonka Company,James Wells,male,24,785.0,28.0,822.9907142857143,393.5642857142857,1.0221428571428572,530.0735714285714,2.5,firstClass,CloudFy
786,Wonka Company,Krista Vandyke,female,29,786.0,70.0,1029.6708571428571,531.517142857143,1.3802857142857143,549.5945714285715,2.2285714285714286,firstClass,CloudFy
787,Wonka Company,Jessie Tu,female,43,787.0,74.0,829.0682432432433,437.49594594594595,1.136756756756757,468.25864864864866,2.108108108108108,premium,CloudFy
788,Wonka Company,David Young,none,47,788.0,70.0,1033.3549999999998,547.1377142857143,1.4214285714285715,551.2745714285714,2.6,firstClass,CloudFy
789,Wonka Company,Katharine Perry,female,54,789.0,100.0,912.9069000000001,476.82880000000006,1.2388,518.7836,2.52,firstClass,Rainbow
790,Wonka Company,Leopoldo Ensign,none,52,790.0,14.0,932.0342857142857,418.0585714285714,1.0842857142857143,486.9157142857143,2.4285714285714284,firstClass,CloudFy
791,Wonka Company,Donald Hysmith,male,50,791.0,44.0,885.4484090909092,407.4463636363636,1.0586363636363636,622.8013636363636,2.6363636363636362,firstClass,Rainbow
792,Wonka Company,Brent Williams,male,44,792.0,34.0,908.1570588235294,442.18882352941176,1.1476470588235295,514.0835294117647,2.4705882352941178,firstClass,Rainbow
793,Wonka Company,Regina Garza,female,29,793.0,110.0,925.6184545454545,467.8632727272727,1.2152727272727273,518.6741818181818,2.3636363636363638,firstClass,CloudFy
794,Wonka Company,Beatrice Curtis,female,31,794.0,62.0,775.3064516129032,389.2564516129033,1.011290322580645,503.64451612903224,2.5483870967741935,economic,CloudFy
795,Wonka Company,Eric Ison,male,52,795.0,14.0,957.6807142857143,428.2042857142857,1.1114285714285714,568.1885714285714,2.7142857142857144,firstClass,CloudFy
796,Wonka Company,Nereida Legrand,none,63,796.0,104.0,831.9924038461538,404.20307692307694,1.05,452.5365384615385,2.4038461538461537,firstClass,CloudFy
797,Wonka Company,Andre Harris,male,22,797.0,60.0,811.6118333333333,365.9363333333333,0.9506666666666667,497.5286666666667,2.466666666666667,firstClass,Rainbow
798,Wonka Company,John Byrne,male,64,798.0,112.0,876.8308035714286,443.9535714285715,1.1530357142857144,620.8796428571429,2.732142857142857,firstClass,Rainbow
799,Wonka Company,Edwina Zamora,female,56,799.0,80.0,946.8102499999999,472.9745,1.22875,617.23975,2.95,firstClass,Rainbow
800,Wonka Company,Linda Hixon,female,42,800.0,38.0,994.69,524.818947368421,1.3631578947368421,624.9105263157894,2.6315789473684212,firstClass,CloudFy
801,Wonka Company,Ronald Foley,male,63,801.0,14.0,728.6778571428571,414.6028571428572,1.0771428571428572,352.6557142857143,2.142857142857143,economic,CloudFy
802,Wonka Company,Amanda Mcinnis,none,63,802.0,56.0,877.9210714285715,434.23535714285714,1.127857142857143,610.1353571428572,2.5714285714285716,firstClass,CloudFy
803,Wonka Company,Charlotte Foster,female,40,803.0,20.0,733.8195,393.921,1.024,574.23,2.8,economic,CloudFy
804,Wonka Company,Jarrod Woodard,none,35,804.0,30.0,1031.238,537.0433333333333,1.3946666666666667,458.146,2.0,firstClass,CloudFy
805,Wonka Company,Chadwick Goodwin,none,28,805.0,36.0,698.9002777777778,345.24333333333334,0.8966666666666667,515.56,2.611111111111111,economic,Rainbow
806,Wonka Company,Amy Coppage,female,52,806.0,16.0,804.735625,468.70875,1.21625,726.46875,3.25,economic,CloudFy
807,Wonka Company,John Isaksen,male,23,807.0,2.0,440.03999999999996,168.22,0.44,181.17,3.0,premium,Rainbow
808,Wonka Company,Judy Williams,female,27,808.0,92.0,899.6259782608695,451.4534782608696,1.1730434782608696,604.4419565217391,2.760869565217391,firstClass,CloudFy
809,Wonka Company,Davina Tyler,female,22,809.0,102.0,864.8956862745098,453.7378431372549,1.1784313725490196,524.8258823529411,2.607843137254902,firstClass,Rainbow
810,Wonka Company,Louise Hoffman,female,58,810.0,72.0,915.7133333333334,457.6686111111111,1.1891666666666667,548.7047222222222,2.6666666666666665,firstClass,CloudFy
811,Wonka Company,Therese Behne,female,59,811.0,12.0,943.5966666666667,442.135,1.1483333333333334,630.6550000000001,3.0,firstClass,CloudFy
812,Wonka Company,Allan Mclaughlin,male,46,812.0,26.0,946.655,509.95846153846156,1.323846153846154,619.8053846153846,2.5384615384615383,economic,CloudFy
813,Wonka Company,Shani Stutz,female,64,813.0,80.0,843.667,460.16375,1.1949999999999998,581.58125,2.5,economic,Rainbow
814,Wonka Company,Martha Powell,female,46,814.0,122.0,839.725,429.3104918032787,1.1152459016393443,495.30688524590164,2.3114754098360657,premium,Rainbow
815,Wonka Company,Monica Mcintyre,female,45,815.0,14.0,828.9392857142857,424.91285714285715,1.1042857142857143,799.8528571428571,3.142857142857143,premium,CloudFy
816,Wonka Company,Angela Bowman,none,46,816.0,26.0,835.2880769230768,405.2346153846154,1.0523076923076924,469.4846153846154,2.0,firstClass,CloudFy
817,Wonka Company,Charlotte Mcneal,female,44,817.0,28.0,935.3085714285714,485.76714285714286,1.26,550.7571428571429,2.2857142857142856,firstClass,Rainbow
818,Wonka Company,Ralph Macdonald,male,60,818.0,34.0,870.7288235294118,526.5694117647059,1.3682352941176472,556.3417647058823,2.588235294117647,economic,CloudFy
819,Wonka Company,Linda Cunningham,female,55,819.0,2.0,982.88,550.69,1.43,495.24,2.0,premium,CloudFy
820,Wonka Company,Walter Johnson,male,44,820.0,124.0,891.5013709677419,452.74532258064517,1.175967741935484,506.59693548387094,2.2096774193548385,firstClass,Rainbow
821,Wonka Company,Deborah Ryan,female,35,821.0,6.0,683.2333333333332,330.1333333333333,0.8566666666666666,764.4933333333333,3.3333333333333335,economic,CloudFy
822,Wonka Company,Frankie Ortega,female,54,822.0,30.0,984.6453333333334,441.6986666666667,1.1466666666666667,533.9446666666666,2.4,firstClass,Rainbow
823,Wonka Company,Murray Chang,none,33,823.0,64.0,836.33453125,412.2496875,1.0709375,487.78625,2.34375,firstClass,CloudFy
824,Wonka Company,Janet Briggs,none,45,824.0,70.0,937.6982857142858,483.3608571428572,1.2554285714285713,576.4802857142857,2.5714285714285716,firstClass,CloudFy
825,Wonka Company,Karen Gilley,female,35,825.0,40.0,926.4952499999999,561.201,1.4585000000000001,606.8555,2.65,economic,CloudFy
826,Wonka Company,Chris Gregory,male,44,826.0,54.0,866.8618518518518,426.1337037037037,1.1066666666666667,587.9162962962963,2.6296296296296298,firstClass,CloudFy
827,Wonka Company,James Lubin,male,54,827.0,10.0,888.557,545.536,1.416,534.03,1.8,economic,CloudFy
828,Wonka Company,Thomas Chary,male,23,828.0,86.0,853.0924418604651,443.59744186046515,1.1525581395348838,455.0306976744186,2.3255813953488373,firstClass,CloudFy
829,Wonka Company,William Johnson,male,50,829.0,10.0,666.047,252.208,0.656,553.204,2.6,firstClass,Rainbow
830,Wonka Company,Carlos Hernandez,male,32,830.0,78.0,957.2076923076922,473.05820512820515,1.2294871794871796,481.34820512820517,2.4615384615384617,firstClass,Rainbow
831,Wonka Company,Dorothy Lawrence,female,28,831.0,62.0,888.3940322580645,459.1783870967742,1.193225806451613,562.9083870967742,2.5483870967741935,firstClass,CloudFy
832,Wonka Company,Richard Ware,male,55,832.0,62.0,830.761935483871,391.52677419354836,1.017741935483871,587.7345161290323,2.5161290322580645,firstClass,CloudFy
833,Wonka Company,Natalie Miller,none,43,833.0,10.0,697.871,364.366,0.9460000000000001,486.428,2.2,premium,CloudFy
834,Wonka Company,Carlos Lanier,male,58,834.0,22.0,869.0213636363637,485.5954545454546,1.261818181818182,476.6036363636364,2.3636363636363638,premium,CloudFy
835,Wonka Company,Phyllis Morse,female,46,835.0,98.0,887.7701020408164,458.1181632653061,1.1902040816326531,550.6820408163265,2.5918367346938775,premium,CloudFy
836,Wonka Company,Edward Amsterdam,male,36,836.0,88.0,875.1205681818182,458.43636363636364,1.1906818181818182,508.09272727272725,2.227272727272727,firstClass,CloudFy
837,Wonka Company,Harold Uren,male,50,837.0,90.0,901.5068888888889,456.30244444444446,1.1857777777777778,555.4751111111111,2.511111111111111,firstClass,CloudFy
838,Wonka Company,Rosemary Kelly,female,23,838.0,72.0,866.3477777777778,455.8175,1.1841666666666668,528.1288888888889,2.6944444444444446,premium,CloudFy
839,Wonka Company,Ben Brummer,male,55,839.0,24.0,954.6008333333333,530.8258333333333,1.3800000000000001,693.2466666666666,3.0,firstClass,Rainbow
840,Wonka Company,John Vil,none,55,840.0,36.0,980.0022222222223,425.01666666666665,1.1044444444444443,431.09166666666664,2.2777777777777777,firstClass,Rainbow
841,Wonka Company,Suzanne Thomas,none,36,841.0,8.0,955.5687499999999,452.58,1.175,572.4525,2.25,firstClass,Rainbow
842,Wonka Company,Lavinia Hankey,female,32,842.0,12.0,800.8941666666666,484.38000000000005,1.2583333333333333,551.8533333333334,3.0,economic,CloudFy
843,Wonka Company,Michael Dabbs,male,29,843.0,70.0,865.4195714285714,430.8488571428572,1.1185714285714285,586.6028571428571,2.5428571428571427,firstClass,Rainbow
844,Wonka Company,Brian Morales,male,56,844.0,4.0,768.4975,409.205,1.06,561.815,2.5,economic,CloudFy
845,Wonka Company,Alex Branhan,none,49,,,,,,,,,
846,Wonka Company,Thomas Cagle,male,42,846.0,98.0,906.1351020408164,466.49673469387756,1.2114285714285715,544.9285714285714,2.63265306122449,firstClass,Rainbow
847,Wonka Company,Hillary Young,none,32,847.0,80.0,875.716375,491.09700000000004,1.27575,469.9435,2.225,economic,Rainbow
848,Wonka Company,Patrick Henderson,male,37,848.0,104.0,849.6336538461538,454.2257692307693,1.1792307692307693,704.2238461538461,2.673076923076923,firstClass,CloudFy
849,Wonka Company,Lisa Castro,female,25,849.0,10.0,999.832,448.36,1.166,567.826,2.4,firstClass,Rainbow
850,Wonka Company,Mike Williamson,male,63,850.0,74.0,907.5281081081081,435.91486486486485,1.1324324324324324,439.5067567567568,2.135135135135135,firstClass,CloudFy
851,Wonka Company,Jonathan Andrews,none,58,851.0,30.0,944.7826666666666,570.3406666666667,1.4813333333333332,711.1146666666666,2.6666666666666665,economic,CloudFy
852,Wonka Company,Kaitlyn Wood,female,57,852.0,122.0,813.885655737705,407.27163934426227,1.0575409836065575,587.8101639344262,2.557377049180328,firstClass,Rainbow
